id,assetName,spriteName,numIndex,numX,numY
55,fantasy_creatures,fantasy_creatures_109,109,1,6
56,fantasy_creatures,fantasy_creatures_110,110,2,6
57,fantasy_creatures,fantasy_creatures_111,111,3,6
58,fantasy_creatures,fantasy_creatures_112,112,4,6
59,fantasy_creatures,fantasy_creatures_113,113,5,6
60,fantasy_creatures,fantasy_creatures_114,114,6,6
61,fantasy_creatures,fantasy_creatures_115,115,7,6
62,fantasy_creatures,fantasy_creatures_116,116,8,6
63,fantasy_creatures,fantasy_creatures_117,117,9,6
64,fantasy_creatures,fantasy_creatures_118,118,10,6
65,fantasy_creatures,fantasy_creatures_119,119,11,6
66,fantasy_creatures,fantasy_creatures_120,120,12,6
67,fantasy_creatures,fantasy_creatures_121,121,13,6
68,fantasy_creatures,fantasy_creatures_122,122,14,6
69,fantasy_creatures,fantasy_creatures_123,123,15,6
70,fantasy_creatures,fantasy_creatures_124,124,16,6
71,fantasy_creatures,fantasy_creatures_125,125,17,6
72,fantasy_creatures,fantasy_creatures_144,144,0,8
73,fantasy_creatures,fantasy_creatures_145,145,1,8
74,fantasy_creatures,fantasy_creatures_146,146,2,8
75,fantasy_creatures,fantasy_creatures_147,147,3,8
76,fantasy_creatures,fantasy_creatures_148,148,4,8
77,fantasy_creatures,fantasy_creatures_149,149,5,8
78,fantasy_creatures,fantasy_creatures_150,150,6,8
79,fantasy_creatures,fantasy_creatures_151,151,7,8
80,fantasy_creatures,fantasy_creatures_152,152,8,8
81,fantasy_creatures,fantasy_creatures_153,153,9,8
82,fantasy_creatures,fantasy_creatures_154,154,10,8
83,fantasy_creatures,fantasy_creatures_155,155,11,8
84,fantasy_creatures,fantasy_creatures_156,156,12,8
85,fantasy_creatures,fantasy_creatures_157,157,13,8
86,fantasy_creatures,fantasy_creatures_158,158,14,8
87,fantasy_creatures,fantasy_creatures_159,159,15,8
88,fantasy_creatures,fantasy_creatures_160,160,16,8
89,fantasy_creatures,fantasy_creatures_161,161,17,8
90,fantasy_creatures,fantasy_creatures_180,180,0,10
91,fantasy_creatures,fantasy_creatures_181,181,1,10
92,fantasy_creatures,fantasy_creatures_182,182,2,10
93,fantasy_creatures,fantasy_creatures_183,183,3,10
94,fantasy_creatures,fantasy_creatures_184,184,4,10
95,fantasy_creatures,fantasy_creatures_185,185,5,10
96,fantasy_creatures,fantasy_creatures_186,186,6,10
97,fantasy_creatures,fantasy_creatures_187,187,7,10
98,fantasy_creatures,fantasy_creatures_188,188,8,10
99,fantasy_creatures,fantasy_creatures_189,189,9,10
100,fantasy_creatures,fantasy_creatures_190,190,10,10
101,fantasy_creatures,fantasy_creatures_191,191,11,10
102,fantasy_creatures,fantasy_creatures_192,192,12,10
103,fantasy_creatures,fantasy_creatures_193,193,13,10
104,fantasy_creatures,fantasy_creatures_194,194,14,10
105,fantasy_creatures,fantasy_creatures_195,195,15,10
106,fantasy_creatures,fantasy_creatures_196,196,16,10
107,fantasy_creatures,fantasy_creatures_197,197,17,10
108,fantasy_creatures,fantasy_creatures_216,216,0,12
109,fantasy_creatures,fantasy_creatures_217,217,1,12
110,fantasy_creatures,fantasy_creatures_218,218,2,12
111,fantasy_creatures,fantasy_creatures_219,219,3,12
112,fantasy_creatures,fantasy_creatures_220,220,4,12
113,fantasy_creatures,fantasy_creatures_221,221,5,12
114,fantasy_creatures,fantasy_creatures_222,222,6,12
115,fantasy_creatures,fantasy_creatures_223,223,7,12
116,fantasy_creatures,fantasy_creatures_224,224,8,12
117,fantasy_creatures,fantasy_creatures_225,225,9,12
118,fantasy_creatures,fantasy_creatures_226,226,10,12
119,fantasy_creatures,fantasy_creatures_227,227,11,12
120,fantasy_creatures,fantasy_creatures_228,228,12,12
121,fantasy_creatures,fantasy_creatures_229,229,13,12
122,fantasy_creatures,fantasy_creatures_230,230,14,12
123,fantasy_creatures,fantasy_creatures_231,231,15,12
124,fantasy_creatures,fantasy_creatures_232,232,16,12
125,fantasy_creatures,fantasy_creatures_233,233,17,12
126,fantasy_creatures,fantasy_creatures_252,252,0,14
127,fantasy_creatures,fantasy_creatures_253,253,1,14
128,fantasy_creatures,fantasy_creatures_254,254,2,14
129,fantasy_creatures,fantasy_creatures_255,255,3,14
130,fantasy_creatures,fantasy_creatures_256,256,4,14
131,fantasy_creatures,fantasy_creatures_257,257,5,14
132,fantasy_creatures,fantasy_creatures_258,258,6,14
133,fantasy_creatures,fantasy_creatures_259,259,7,14
134,fantasy_creatures,fantasy_creatures_260,260,8,14
135,fantasy_creatures,fantasy_creatures_261,261,9,14
136,fantasy_creatures,fantasy_creatures_262,262,10,14
137,fantasy_creatures,fantasy_creatures_263,263,11,14
138,fantasy_creatures,fantasy_creatures_264,264,12,14
139,fantasy_creatures,fantasy_creatures_265,265,13,14
140,fantasy_creatures,fantasy_creatures_266,266,14,14
141,fantasy_creatures,fantasy_creatures_267,267,15,14
142,fantasy_creatures,fantasy_creatures_268,268,16,14
143,fantasy_creatures,fantasy_creatures_269,269,17,14
144,fantasy_creatures,fantasy_creatures_288,288,0,16
145,fantasy_creatures,fantasy_creatures_289,289,1,16
146,fantasy_creatures,fantasy_creatures_290,290,2,16
147,fantasy_creatures,fantasy_creatures_291,291,3,16
148,fantasy_creatures,fantasy_creatures_292,292,4,16
149,fantasy_creatures,fantasy_creatures_293,293,5,16
150,fantasy_creatures,fantasy_creatures_294,294,6,16
151,fantasy_creatures,fantasy_creatures_295,295,7,16
152,fantasy_creatures,fantasy_creatures_296,296,8,16
153,fantasy_creatures,fantasy_creatures_297,297,9,16
154,fantasy_creatures,fantasy_creatures_298,298,10,16
155,fantasy_creatures,fantasy_creatures_299,299,11,16
156,fantasy_creatures,fantasy_creatures_300,300,12,16
157,fantasy_creatures,fantasy_creatures_301,301,13,16
158,fantasy_creatures,fantasy_creatures_302,302,14,16
159,fantasy_creatures,fantasy_creatures_303,303,15,16
160,fantasy_creatures,fantasy_creatures_304,304,16,16
161,fantasy_creatures,fantasy_creatures_305,305,17,16
162,fantasy_creatures,fantasy_creatures_324,324,0,18
163,fantasy_creatures,fantasy_creatures_325,325,1,18
164,fantasy_creatures,fantasy_creatures_326,326,2,18
165,fantasy_creatures,fantasy_creatures_327,327,3,18
166,fantasy_creatures,fantasy_creatures_328,328,4,18
167,fantasy_creatures,fantasy_creatures_329,329,5,18
168,fantasy_creatures,fantasy_creatures_330,330,6,18
169,fantasy_creatures,fantasy_creatures_331,331,7,18
170,fantasy_creatures,fantasy_creatures_332,332,8,18
171,fantasy_creatures,fantasy_creatures_333,333,9,18
172,fantasy_creatures,fantasy_creatures_334,334,10,18
173,fantasy_creatures,fantasy_creatures_335,335,11,18
174,fantasy_creatures,fantasy_creatures_336,336,12,18
175,fantasy_creatures,fantasy_creatures_337,337,13,18
176,fantasy_creatures,fantasy_creatures_338,338,14,18
177,fantasy_creatures,fantasy_creatures_339,339,15,18
178,fantasy_creatures,fantasy_creatures_340,340,16,18
179,fantasy_creatures,fantasy_creatures_341,341,17,18
180,fantasy_creatures,fantasy_creatures_360,360,0,20
181,fantasy_creatures,fantasy_creatures_361,361,1,20
182,fantasy_creatures,fantasy_creatures_362,362,2,20
183,fantasy_creatures,fantasy_creatures_363,363,3,20
184,fantasy_creatures,fantasy_creatures_364,364,4,20
185,fantasy_creatures,fantasy_creatures_365,365,5,20
186,fantasy_creatures,fantasy_creatures_366,366,6,20
187,fantasy_creatures,fantasy_creatures_367,367,7,20
188,fantasy_creatures,fantasy_creatures_368,368,8,20
189,fantasy_creatures,fantasy_creatures_369,369,9,20
190,fantasy_creatures,fantasy_creatures_370,370,10,20
191,fantasy_creatures,fantasy_creatures_371,371,11,20
192,fantasy_creatures,fantasy_creatures_372,372,12,20
193,fantasy_creatures,fantasy_creatures_373,373,13,20
194,fantasy_creatures,fantasy_creatures_374,374,14,20
195,fantasy_creatures,fantasy_creatures_375,375,15,20
196,fantasy_creatures,fantasy_creatures_376,376,16,20
197,fantasy_creatures,fantasy_creatures_377,377,17,20
