id,assetName,spriteName,numIndex,numX,numY
46,fantasy_world_object,fantasy_world_object_46,46,4,3
47,fantasy_world_object,fantasy_world_object_47,47,5,3
48,fantasy_world_object,fantasy_world_object_48,48,6,3
49,fantasy_world_object,fantasy_world_object_49,49,7,3
50,fantasy_world_object,fantasy_world_object_50,50,8,3
51,fantasy_world_object,fantasy_world_object_51,51,9,3
52,fantasy_world_object,fantasy_world_object_52,52,10,3
53,fantasy_world_object,fantasy_world_object_53,53,11,3
54,fantasy_world_object,fantasy_world_object_54,54,12,3
55,fantasy_world_object,fantasy_world_object_55,55,13,3
56,fantasy_world_object,fantasy_world_object_56,56,0,4
57,fantasy_world_object,fantasy_world_object_57,57,1,4
58,fantasy_world_object,fantasy_world_object_58,58,2,4
59,fantasy_world_object,fantasy_world_object_59,59,3,4
60,fantasy_world_object,fantasy_world_object_60,60,4,4
61,fantasy_world_object,fantasy_world_object_61,61,5,4
62,fantasy_world_object,fantasy_world_object_62,62,6,4
63,fantasy_world_object,fantasy_world_object_63,63,7,4
64,fantasy_world_object,fantasy_world_object_64,64,8,4
65,fantasy_world_object,fantasy_world_object_65,65,9,4
66,fantasy_world_object,fantasy_world_object_66,66,10,4
67,fantasy_world_object,fantasy_world_object_67,67,11,4
68,fantasy_world_object,fantasy_world_object_68,68,12,4
69,fantasy_world_object,fantasy_world_object_69,69,13,4
70,fantasy_world_object,fantasy_world_object_70,70,0,5
71,fantasy_world_object,fantasy_world_object_71,71,1,5
72,fantasy_world_object,fantasy_world_object_72,72,2,5
73,fantasy_world_object,fantasy_world_object_73,73,3,5
74,fantasy_world_object,fantasy_world_object_74,74,4,5
75,fantasy_world_object,fantasy_world_object_75,75,5,5
76,fantasy_world_object,fantasy_world_object_76,76,6,5
77,fantasy_world_object,fantasy_world_object_77,77,7,5
78,fantasy_world_object,fantasy_world_object_78,78,8,5
79,fantasy_world_object,fantasy_world_object_79,79,9,5
80,fantasy_world_object,fantasy_world_object_80,80,10,5
81,fantasy_world_object,fantasy_world_object_81,81,11,5
82,fantasy_world_object,fantasy_world_object_82,82,12,5
83,fantasy_world_object,fantasy_world_object_83,83,13,5
84,fantasy_world_object,fantasy_world_object_84,84,0,6
85,fantasy_world_object,fantasy_world_object_85,85,1,6
86,fantasy_world_object,fantasy_world_object_86,86,2,6
87,fantasy_world_object,fantasy_world_object_87,87,3,6
88,fantasy_world_object,fantasy_world_object_88,88,4,6
89,fantasy_world_object,fantasy_world_object_89,89,5,6
90,fantasy_world_object,fantasy_world_object_90,90,6,6
91,fantasy_world_object,fantasy_world_object_91,91,7,6
92,fantasy_world_object,fantasy_world_object_92,92,8,6
93,fantasy_world_object,fantasy_world_object_93,93,9,6
94,fantasy_world_object,fantasy_world_object_94,94,10,6
95,fantasy_world_object,fantasy_world_object_95,95,11,6
96,fantasy_world_object,fantasy_world_object_96,96,12,6
97,fantasy_world_object,fantasy_world_object_97,97,13,6
98,fantasy_world_object,fantasy_world_object_98,98,0,7
99,fantasy_world_object,fantasy_world_object_99,99,1,7
100,fantasy_world_object,fantasy_world_object_100,100,2,7
101,fantasy_world_object,fantasy_world_object_101,101,3,7
102,fantasy_world_object,fantasy_world_object_102,102,4,7
103,fantasy_world_object,fantasy_world_object_103,103,5,7
104,fantasy_world_object,fantasy_world_object_104,104,6,7
105,fantasy_world_object,fantasy_world_object_105,105,7,7
106,fantasy_world_object,fantasy_world_object_106,106,8,7
107,fantasy_world_object,fantasy_world_object_107,107,9,7
108,fantasy_world_object,fantasy_world_object_108,108,10,7
109,fantasy_world_object,fantasy_world_object_109,109,11,7
110,fantasy_world_object,fantasy_world_object_110,110,12,7
111,fantasy_world_object,fantasy_world_object_111,111,13,7
112,fantasy_world_object,fantasy_world_object_112,112,0,8
113,fantasy_world_object,fantasy_world_object_113,113,1,8
114,fantasy_world_object,fantasy_world_object_114,114,2,8
115,fantasy_world_object,fantasy_world_object_115,115,3,8
116,fantasy_world_object,fantasy_world_object_116,116,4,8
117,fantasy_world_object,fantasy_world_object_117,117,5,8
118,fantasy_world_object,fantasy_world_object_118,118,6,8
119,fantasy_world_object,fantasy_world_object_119,119,7,8
120,fantasy_world_object,fantasy_world_object_120,120,8,8
121,fantasy_world_object,fantasy_world_object_121,121,9,8
122,fantasy_world_object,fantasy_world_object_122,122,10,8
123,fantasy_world_object,fantasy_world_object_123,123,11,8
124,fantasy_world_object,fantasy_world_object_124,124,12,8
125,fantasy_world_object,fantasy_world_object_125,125,13,8
126,fantasy_world_object,fantasy_world_object_126,126,0,9
127,fantasy_world_object,fantasy_world_object_127,127,1,9
128,fantasy_world_object,fantasy_world_object_128,128,2,9
129,fantasy_world_object,fantasy_world_object_129,129,3,9
130,fantasy_world_object,fantasy_world_object_130,130,4,9
131,fantasy_world_object,fantasy_world_object_131,131,5,9
132,fantasy_world_object,fantasy_world_object_132,132,6,9
133,fantasy_world_object,fantasy_world_object_133,133,7,9
134,fantasy_world_object,fantasy_world_object_134,134,8,9
135,fantasy_world_object,fantasy_world_object_135,135,9,9
136,fantasy_world_object,fantasy_world_object_136,136,10,9
137,fantasy_world_object,fantasy_world_object_137,137,11,9
138,fantasy_world_object,fantasy_world_object_138,138,12,9
139,fantasy_world_object,fantasy_world_object_139,139,13,9
140,fantasy_world_object,fantasy_world_object_140,140,0,10
141,fantasy_world_object,fantasy_world_object_141,141,1,10
142,fantasy_world_object,fantasy_world_object_142,142,2,10
143,fantasy_world_object,fantasy_world_object_143,143,3,10
144,fantasy_world_object,fantasy_world_object_144,144,4,10
145,fantasy_world_object,fantasy_world_object_145,145,5,10
146,fantasy_world_object,fantasy_world_object_146,146,6,10
147,fantasy_world_object,fantasy_world_object_147,147,7,10
148,fantasy_world_object,fantasy_world_object_148,148,8,10
149,fantasy_world_object,fantasy_world_object_149,149,9,10
150,fantasy_world_object,fantasy_world_object_150,150,10,10
151,fantasy_world_object,fantasy_world_object_151,151,11,10
